timestamp,entrepot,zone,temperature_c,alerte
2026-08-01T17:45:00,OMG-LIL,Zone froide B,2.49,0
2026-08-01T18:00:00,OMG-LIL,Zone froide B,2.3,0
2026-08-01T18:15:00,OMG-LIL,Zone froide B,2.22,0
2026-08-01T18:30:00,OMG-LIL,Zone froide B,1.74,0
2026-08-01T18:45:00,OMG-LIL,Zone froide B,2.32,0
2026-08-01T19:00:00,OMG-LIL,Zone froide B,2.64,0
2026-08-01T19:15:00,OMG-LIL,Zone froide B,3.3,0
2026-08-01T19:30:00,OMG-LIL,Zone froide B,3.02,0
2026-08-01T19:45:00,OMG-LIL,Zone froide B,2.54,0
2026-08-01T20:00:00,OMG-LIL,Zone froide B,2.57,0
2026-08-01T20:15:00,OMG-LIL,Zone froide B,4.33,0
2026-08-01T20:30:00,OMG-LIL,Zone froide B,3.52,0
2026-08-01T20:45:00,OMG-LIL,Zone froide B,2.97,0
2026-08-01T21:00:00,OMG-LIL,Zone froide B,3.0,0
2026-08-01T21:15:00,OMG-LIL,Zone froide B,1.98,0
2026-08-01T21:30:00,OMG-LIL,Zone froide B,2.99,0
2026-08-01T21:45:00,OMG-LIL,Zone froide B,2.76,0
2026-08-01T22:00:00,OMG-LIL,Zone froide B,2.65,0
2026-08-01T22:15:00,OMG-LIL,Zone froide B,4.11,0
2026-08-01T22:30:00,OMG-LIL,Zone froide B,2.73,0
2026-08-01T22:45:00,OMG-LIL,Zone froide B,1.99,0
2026-08-01T23:00:00,OMG-LIL,Zone froide B,3.16,0
2026-08-01T23:15:00,OMG-LIL,Zone froide B,2.35,0
2026-08-01T23:30:00,OMG-LIL,Zone froide B,3.18,0
2026-08-01T23:45:00,OMG-LIL,Zone froide B,2.76,0
2026-08-02T00:00:00,OMG-LIL,Zone froide B,3.3,0
2026-08-02T00:15:00,OMG-LIL,Zone froide B,3.39,0
2026-08-02T00:30:00,OMG-LIL,Zone froide B,2.07,0
2026-08-02T00:45:00,OMG-LIL,Zone froide B,4.09,0
2026-08-02T01:00:00,OMG-LIL,Zone froide B,3.68,0
2026-08-02T01:15:00,OMG-LIL,Zone froide B,2.36,0
2026-08-02T01:30:00,OMG-LIL,Zone froide B,3.38,0
2026-08-02T01:45:00,OMG-LIL,Zone froide B,4.14,0
2026-08-02T02:00:00,OMG-LIL,Zone froide B,2.1,0
2026-08-02T02:15:00,OMG-LIL,Zone froide B,1.85,0
2026-08-02T02:30:00,OMG-LIL,Zone froide B,2.6,0
2026-08-02T02:45:00,OMG-LIL,Zone froide B,3.4,0
2026-08-02T03:00:00,OMG-LIL,Zone froide B,3.01,0
2026-08-02T03:15:00,OMG-LIL,Zone froide B,0.96,0
2026-08-02T03:30:00,OMG-LIL,Zone froide B,4.23,0
2026-08-02T03:45:00,OMG-LIL,Zone froide B,2.96,0
2026-08-02T04:00:00,OMG-LIL,Zone froide B,3.85,0
2026-08-02T04:15:00,OMG-LIL,Zone froide B,1.47,0
2026-08-02T04:30:00,OMG-LIL,Zone froide B,3.72,0
2026-08-02T04:45:00,OMG-LIL,Zone froide B,3.19,0
2026-08-02T05:00:00,OMG-LIL,Zone froide B,3.39,0
2026-08-02T05:15:00,OMG-LIL,Zone froide B,2.47,0
2026-08-02T05:30:00,OMG-LIL,Zone froide B,3.21,0
2026-08-02T05:45:00,OMG-LIL,Zone froide B,4.55,0
2026-08-02T06:00:00,OMG-LIL,Zone froide B,3.11,0
2026-08-02T06:15:00,OMG-LIL,Zone froide B,3.59,0
2026-08-02T06:30:00,OMG-LIL,Zone froide B,1.92,0
2026-08-02T06:45:00,OMG-LIL,Zone froide B,1.87,0
2026-08-02T07:00:00,OMG-LIL,Zone froide B,3.17,0
2026-08-02T07:15:00,OMG-LIL,Zone froide B,3.29,0
2026-08-02T07:30:00,OMG-LIL,Zone froide B,4.6,0
2026-08-02T07:45:00,OMG-LIL,Zone froide B,5.15,1
2026-08-02T08:00:00,OMG-LIL,Zone froide B,1.88,0
2026-08-02T08:15:00,OMG-LIL,Zone froide B,4.22,0
2026-08-02T08:30:00,OMG-LIL,Zone froide B,4.25,0
2026-08-02T08:45:00,OMG-LIL,Zone froide B,2.85,0
2026-08-02T09:00:00,OMG-LIL,Zone froide B,2.07,0
2026-08-02T09:15:00,OMG-LIL,Zone froide B,3.42,0
2026-08-02T09:30:00,OMG-LIL,Zone froide B,4.6,0
2026-08-02T09:45:00,OMG-LIL,Zone froide B,2.92,0
2026-08-02T10:00:00,OMG-LIL,Zone froide B,3.33,0
2026-08-02T10:15:00,OMG-LIL,Zone froide B,2.66,0
2026-08-02T10:30:00,OMG-LIL,Zone froide B,3.27,0
2026-08-02T10:45:00,OMG-LIL,Zone froide B,3.38,0
2026-08-02T11:00:00,OMG-LIL,Zone froide B,3.61,0
2026-08-02T11:15:00,OMG-LIL,Zone froide B,3.52,0
2026-08-02T11:30:00,OMG-LIL,Zone froide B,0.6,0
2026-08-02T11:45:00,OMG-LIL,Zone froide B,1.33,0
2026-08-02T12:00:00,OMG-LIL,Zone froide B,4.17,0
2026-08-02T12:15:00,OMG-LIL,Zone froide B,3.71,0
2026-08-02T12:30:00,OMG-LIL,Zone froide B,3.63,0
2026-08-02T12:45:00,OMG-LIL,Zone froide B,2.99,0
2026-08-02T13:00:00,OMG-LIL,Zone froide B,2.46,0
2026-08-02T13:15:00,OMG-LIL,Zone froide B,2.39,0
2026-08-02T13:30:00,OMG-LIL,Zone froide B,2.53,0
2026-08-02T13:45:00,OMG-LIL,Zone froide B,3.12,0
2026-08-02T14:00:00,OMG-LIL,Zone froide B,1.44,0
2026-08-02T14:15:00,OMG-LIL,Zone froide B,3.38,0
2026-08-02T14:30:00,OMG-LIL,Zone froide B,1.73,0
2026-08-02T14:45:00,OMG-LIL,Zone froide B,3.02,0
2026-08-02T15:00:00,OMG-LIL,Zone froide B,1.95,0
2026-08-02T15:15:00,OMG-LIL,Zone froide B,3.06,0
2026-08-02T15:30:00,OMG-LIL,Zone froide B,2.72,0
2026-08-02T15:45:00,OMG-LIL,Zone froide B,2.63,0
2026-08-02T16:00:00,OMG-LIL,Zone froide B,3.43,0
2026-08-02T16:15:00,OMG-LIL,Zone froide B,2.99,0
2026-08-02T16:30:00,OMG-LIL,Zone froide B,3.14,0
2026-08-02T16:45:00,OMG-LIL,Zone froide B,2.89,0
2026-08-02T17:00:00,OMG-LIL,Zone froide B,2.56,0
2026-08-02T17:15:00,OMG-LIL,Zone froide B,3.95,0
2026-08-02T17:30:00,OMG-LIL,Zone froide B,2.29,0
2026-08-02T17:45:00,OMG-LIL,Zone froide B,1.79,0
2026-08-02T18:00:00,OMG-LIL,Zone froide B,2.54,0
2026-08-02T18:15:00,OMG-LIL,Zone froide B,3.08,0
2026-08-02T18:30:00,OMG-LIL,Zone froide B,3.27,0
2026-08-02T18:45:00,OMG-LIL,Zone froide B,2.89,0
2026-08-02T19:00:00,OMG-LIL,Zone froide B,4.71,0
2026-08-02T19:15:00,OMG-LIL,Zone froide B,2.72,0
2026-08-02T19:30:00,OMG-LIL,Zone froide B,2.97,0
2026-08-02T19:45:00,OMG-LIL,Zone froide B,2.46,0
2026-08-02T20:00:00,OMG-LIL,Zone froide B,2.58,0
2026-08-02T20:15:00,OMG-LIL,Zone froide B,4.07,0
2026-08-02T20:30:00,OMG-LIL,Zone froide B,2.56,0
2026-08-02T20:45:00,OMG-LIL,Zone froide B,3.25,0
2026-08-02T21:00:00,OMG-LIL,Zone froide B,2.43,0
2026-08-02T21:15:00,OMG-LIL,Zone froide B,2.48,0
2026-08-02T21:30:00,OMG-LIL,Zone froide B,1.74,0
2026-08-02T21:45:00,OMG-LIL,Zone froide B,2.27,0
2026-08-02T22:00:00,OMG-LIL,Zone froide B,3.01,0
2026-08-02T22:15:00,OMG-LIL,Zone froide B,3.57,0
2026-08-02T22:30:00,OMG-LIL,Zone froide B,4.46,0
2026-08-02T22:45:00,OMG-LIL,Zone froide B,2.77,0
2026-08-02T23:00:00,OMG-LIL,Zone froide B,5.85,1
2026-08-02T23:15:00,OMG-LIL,Zone froide B,1.45,0
2026-08-02T23:30:00,OMG-LIL,Zone froide B,2.75,0
2026-08-02T23:45:00,OMG-LIL,Zone froide B,3.71,0
2026-08-03T00:00:00,OMG-LIL,Zone froide B,3.55,0
2026-08-03T00:15:00,OMG-LIL,Zone froide B,4.21,0
2026-08-03T00:30:00,OMG-LIL,Zone froide B,3.19,0
2026-08-03T00:45:00,OMG-LIL,Zone froide B,2.84,0
2026-08-03T01:00:00,OMG-LIL,Zone froide B,3.27,0
2026-08-03T01:15:00,OMG-LIL,Zone froide B,2.97,0
2026-08-03T01:30:00,OMG-LIL,Zone froide B,2.19,0
2026-08-03T01:45:00,OMG-LIL,Zone froide B,2.98,0
2026-08-03T02:00:00,OMG-LIL,Zone froide B,3.62,0
2026-08-03T02:15:00,OMG-LIL,Zone froide B,3.58,0
2026-08-03T02:30:00,OMG-LIL,Zone froide B,2.62,0
2026-08-03T02:45:00,OMG-LIL,Zone froide B,3.67,0
2026-08-03T03:00:00,OMG-LIL,Zone froide B,3.14,0
2026-08-03T03:15:00,OMG-LIL,Zone froide B,4.53,0
2026-08-03T03:30:00,OMG-LIL,Zone froide B,3.95,0
2026-08-03T03:45:00,OMG-LIL,Zone froide B,3.01,0
2026-08-03T04:00:00,OMG-LIL,Zone froide B,2.0,0
2026-08-03T04:15:00,OMG-LIL,Zone froide B,4.26,0
2026-08-03T04:30:00,OMG-LIL,Zone froide B,3.91,0
2026-08-03T04:45:00,OMG-LIL,Zone froide B,3.32,0
2026-08-03T05:00:00,OMG-LIL,Zone froide B,3.21,0
2026-08-03T05:15:00,OMG-LIL,Zone froide B,2.66,0
2026-08-03T05:30:00,OMG-LIL,Zone froide B,1.86,0
2026-08-03T05:45:00,OMG-LIL,Zone froide B,4.55,0
2026-08-03T06:00:00,OMG-LIL,Zone froide B,4.05,0
2026-08-03T06:15:00,OMG-LIL,Zone froide B,2.56,0
2026-08-03T06:30:00,OMG-LIL,Zone froide B,2.75,0
2026-08-03T06:45:00,OMG-LIL,Zone froide B,2.72,0
2026-08-03T07:00:00,OMG-LIL,Zone froide B,3.4,0
2026-08-03T07:15:00,OMG-LIL,Zone froide B,3.26,0
2026-08-03T07:30:00,OMG-LIL,Zone froide B,0.67,0
2026-08-03T07:45:00,OMG-LIL,Zone froide B,2.96,0
2026-08-03T08:00:00,OMG-LIL,Zone froide B,2.82,0
2026-08-03T08:15:00,OMG-LIL,Zone froide B,3.44,0
2026-08-03T08:30:00,OMG-LIL,Zone froide B,2.82,0
2026-08-03T08:45:00,OMG-LIL,Zone froide B,2.59,0
2026-08-03T09:00:00,OMG-LIL,Zone froide B,3.0,0
2026-08-03T09:15:00,OMG-LIL,Zone froide B,2.45,0
2026-08-03T09:30:00,OMG-LIL,Zone froide B,4.02,0
2026-08-03T09:45:00,OMG-LIL,Zone froide B,2.06,0
2026-08-03T10:00:00,OMG-LIL,Zone froide B,2.1,0
2026-08-03T10:15:00,OMG-LIL,Zone froide B,2.5,0
2026-08-03T10:30:00,OMG-LIL,Zone froide B,3.72,0
2026-08-03T10:45:00,OMG-LIL,Zone froide B,3.61,0
2026-08-03T11:00:00,OMG-LIL,Zone froide B,4.31,0
2026-08-03T11:15:00,OMG-LIL,Zone froide B,2.8,0
2026-08-03T11:30:00,OMG-LIL,Zone froide B,3.21,0
2026-08-03T11:45:00,OMG-LIL,Zone froide B,3.73,0
2026-08-03T12:00:00,OMG-LIL,Zone froide B,1.76,0
2026-08-03T12:15:00,OMG-LIL,Zone froide B,3.31,0
2026-08-03T12:30:00,OMG-LIL,Zone froide B,2.42,0
2026-08-03T12:45:00,OMG-LIL,Zone froide B,2.42,0
2026-08-03T13:00:00,OMG-LIL,Zone froide B,2.77,0
2026-08-03T13:15:00,OMG-LIL,Zone froide B,3.62,0
2026-08-03T13:30:00,OMG-LIL,Zone froide B,3.28,0
2026-08-03T13:45:00,OMG-LIL,Zone froide B,3.23,0
2026-08-03T14:00:00,OMG-LIL,Zone froide B,4.47,0
2026-08-03T14:15:00,OMG-LIL,Zone froide B,2.02,0
2026-08-03T14:30:00,OMG-LIL,Zone froide B,3.5,0
2026-08-03T14:45:00,OMG-LIL,Zone froide B,3.62,0
2026-08-03T15:00:00,OMG-LIL,Zone froide B,4.38,0
2026-08-03T15:15:00,OMG-LIL,Zone froide B,2.08,0
2026-08-03T15:30:00,OMG-LIL,Zone froide B,2.17,0
2026-08-03T15:45:00,OMG-LIL,Zone froide B,2.87,0
2026-08-03T16:00:00,OMG-LIL,Zone froide B,2.44,0
2026-08-03T16:15:00,OMG-LIL,Zone froide B,3.15,0
2026-08-03T16:30:00,OMG-LIL,Zone froide B,1.86,0
2026-08-03T16:45:00,OMG-LIL,Zone froide B,2.88,0
2026-08-03T17:00:00,OMG-LIL,Zone froide B,2.66,0
2026-08-03T17:15:00,OMG-LIL,Zone froide B,3.33,0
2026-08-03T17:30:00,OMG-LIL,Zone froide B,2.81,0
2026-08-03T17:45:00,OMG-LIL,Zone froide B,2.9,0
2026-08-03T18:00:00,OMG-LIL,Zone froide B,3.04,0
2026-08-03T18:15:00,OMG-LIL,Zone froide B,2.34,0
2026-08-03T18:30:00,OMG-LIL,Zone froide B,1.59,0
2026-08-03T18:45:00,OMG-LIL,Zone froide B,2.4,0
2026-08-03T19:00:00,OMG-LIL,Zone froide B,4.04,0
2026-08-03T19:15:00,OMG-LIL,Zone froide B,2.82,0
2026-08-03T19:30:00,OMG-LIL,Zone froide B,1.49,0
2026-08-03T19:45:00,OMG-LIL,Zone froide B,2.22,0
2026-08-03T20:00:00,OMG-LIL,Zone froide B,2.08,0
2026-08-03T20:15:00,OMG-LIL,Zone froide B,3.2,0
2026-08-03T20:30:00,OMG-LIL,Zone froide B,3.15,0
2026-08-03T20:45:00,OMG-LIL,Zone froide B,1.39,0
2026-08-03T21:00:00,OMG-LIL,Zone froide B,2.8,0
2026-08-03T21:15:00,OMG-LIL,Zone froide B,3.01,0
2026-08-03T21:30:00,OMG-LIL,Zone froide B,2.3,0
2026-08-03T21:45:00,OMG-LIL,Zone froide B,3.23,0
2026-08-03T22:00:00,OMG-LIL,Zone froide B,3.74,0
2026-08-03T22:15:00,OMG-LIL,Zone froide B,3.34,0
2026-08-03T22:30:00,OMG-LIL,Zone froide B,3.9,0
2026-08-03T22:45:00,OMG-LIL,Zone froide B,3.85,0
2026-08-03T23:00:00,OMG-LIL,Zone froide B,3.71,0
2026-08-03T23:15:00,OMG-LIL,Zone froide B,2.58,0
2026-08-03T23:30:00,OMG-LIL,Zone froide B,3.09,0
2026-08-03T23:45:00,OMG-LIL,Zone froide B,5.48,1
2026-08-01T00:00:00,OMG-LIL,Zone ambiante,18.08,0
2026-08-01T00:15:00,OMG-LIL,Zone ambiante,18.66,0
2026-08-01T00:30:00,OMG-LIL,Zone ambiante,16.56,0
2026-08-01T00:45:00,OMG-LIL,Zone ambiante,17.67,0
2026-08-01T01:00:00,OMG-LIL,Zone ambiante,18.42,0
2026-08-01T01:15:00,OMG-LIL,Zone ambiante,16.56,0
2026-08-01T01:30:00,OMG-LIL,Zone ambiante,18.81,0
2026-08-01T01:45:00,OMG-LIL,Zone ambiante,17.34,0
2026-08-01T02:00:00,OMG-LIL,Zone ambiante,16.28,0
2026-08-01T02:15:00,OMG-LIL,Zone ambiante,19.81,0
2026-08-01T02:30:00,OMG-LIL,Zone ambiante,17.19,0
2026-08-01T02:45:00,OMG-LIL,Zone ambiante,17.73,0
2026-08-01T03:00:00,OMG-LIL,Zone ambiante,15.93,0
2026-08-01T03:15:00,OMG-LIL,Zone ambiante,18.22,0
2026-08-01T03:30:00,OMG-LIL,Zone ambiante,18.45,0
2026-08-01T03:45:00,OMG-LIL,Zone ambiante,17.54,0
2026-08-01T04:00:00,OMG-LIL,Zone ambiante,17.36,0
2026-08-01T04:15:00,OMG-LIL,Zone ambiante,16.99,0
2026-08-01T04:30:00,OMG-LIL,Zone ambiante,18.7,0
2026-08-01T04:45:00,OMG-LIL,Zone ambiante,18.6,0
2026-08-01T05:00:00,OMG-LIL,Zone ambiante,18.18,0
2026-08-01T05:15:00,OMG-LIL,Zone ambiante,18.08,0
2026-08-01T05:30:00,OMG-LIL,Zone ambiante,18.6,0
2026-08-01T05:45:00,OMG-LIL,Zone ambiante,19.21,0
2026-08-01T06:00:00,OMG-LIL,Zone ambiante,17.74,0
2026-08-01T06:15:00,OMG-LIL,Zone ambiante,17.96,0
2026-08-01T06:30:00,OMG-LIL,Zone ambiante,17.33,0
2026-08-01T06:45:00,OMG-LIL,Zone ambiante,17.35,0
2026-08-01T07:00:00,OMG-LIL,Zone ambiante,17.78,0
2026-08-01T07:15:00,OMG-LIL,Zone ambiante,17.91,0
2026-08-01T07:30:00,OMG-LIL,Zone ambiante,16.39,0
2026-08-01T07:45:00,OMG-LIL,Zone ambiante,18.57,0
2026-08-01T08:00:00,OMG-LIL,Zone ambiante,16.85,0
2026-08-01T08:15:00,OMG-LIL,Zone ambiante,18.1,0
2026-08-01T08:30:00,OMG-LIL,Zone ambiante,18.71,0
2026-08-01T08:45:00,OMG-LIL,Zone ambiante,18.28,0
2026-08-01T09:00:00,OMG-LIL,Zone ambiante,17.7,0
2026-08-01T09:15:00,OMG-LIL,Zone ambiante,16.92,0
2026-08-01T09:30:00,OMG-LIL,Zone ambiante,16.53,0
2026-08-01T09:45:00,OMG-LIL,Zone ambiante,18.34,0
2026-08-01T10:00:00,OMG-LIL,Zone ambiante,18.67,0
2026-08-01T10:15:00,OMG-LIL,Zone ambiante,17.59,0
2026-08-01T10:30:00,OMG-LIL,Zone ambiante,20.24,0
2026-08-01T10:45:00,OMG-LIL,Zone ambiante,17.76,0
2026-08-01T11:00:00,OMG-LIL,Zone ambiante,17.64,0
2026-08-01T11:15:00,OMG-LIL,Zone ambiante,17.79,0
2026-08-01T11:30:00,OMG-LIL,Zone ambiante,17.08,0
2026-08-01T11:45:00,OMG-LIL,Zone ambiante,15.96,0
2026-08-01T12:00:00,OMG-LIL,Zone ambiante,17.96,0
2026-08-01T12:15:00,OMG-LIL,Zone ambiante,17.77,0
2026-08-01T12:30:00,OMG-LIL,Zone ambiante,17.7,0
2026-08-01T12:45:00,OMG-LIL,Zone ambiante,18.3,0
2026-08-01T13:00:00,OMG-LIL,Zone ambiante,18.33,0
2026-08-01T13:15:00,OMG-LIL,Zone ambiante,17.68,0
2026-08-01T13:30:00,OMG-LIL,Zone ambiante,18.17,0
2026-08-01T13:45:00,OMG-LIL,Zone ambiante,18.62,0
2026-08-01T14:00:00,OMG-LIL,Zone ambiante,17.27,0
2026-08-01T14:15:00,OMG-LIL,Zone ambiante,17.53,0
2026-08-01T14:30:00,OMG-LIL,Zone ambiante,17.66,0
2026-08-01T14:45:00,OMG-LIL,Zone ambiante,17.9,0
2026-08-01T15:00:00,OMG-LIL,Zone ambiante,18.37,0
2026-08-01T15:15:00,OMG-LIL,Zone ambiante,18.76,0
2026-08-01T15:30:00,OMG-LIL,Zone ambiante,18.41,0
2026-08-01T15:45:00,OMG-LIL,Zone ambiante,18.54,0
2026-08-01T16:00:00,OMG-LIL,Zone ambiante,17.38,0
2026-08-01T16:15:00,OMG-LIL,Zone ambiante,18.32,0
2026-08-01T16:30:00,OMG-LIL,Zone ambiante,16.52,0
2026-08-01T16:45:00,OMG-LIL,Zone ambiante,18.04,0
2026-08-01T17:00:00,OMG-LIL,Zone ambiante,19.25,0
2026-08-01T17:15:00,OMG-LIL,Zone ambiante,18.05,0
2026-08-01T17:30:00,OMG-LIL,Zone ambiante,17.2,0
2026-08-01T17:45:00,OMG-LIL,Zone ambiante,18.79,0
2026-08-01T18:00:00,OMG-LIL,Zone ambiante,18.14,0
2026-08-01T18:15:00,OMG-LIL,Zone ambiante,17.47,0
2026-08-01T18:30:00,OMG-LIL,Zone ambiante,17.75,0
2026-08-01T18:45:00,OMG-LIL,Zone ambiante,17.33,0
2026-08-01T19:00:00,OMG-LIL,Zone ambiante,17.82,0
2026-08-01T19:15:00,OMG-LIL,Zone ambiante,17.97,0
2026-08-01T19:30:00,OMG-LIL,Zone ambiante,18.94,0
2026-08-01T19:45:00,OMG-LIL,Zone ambiante,18.16,0
2026-08-01T20:00:00,OMG-LIL,Zone ambiante,17.75,0
2026-08-01T20:15:00,OMG-LIL,Zone ambiante,17.17,0
2026-08-01T20:30:00,OMG-LIL,Zone ambiante,16.51,0
2026-08-01T20:45:00,OMG-LIL,Zone ambiante,17.95,0
2026-08-01T21:00:00,OMG-LIL,Zone ambiante,17.57,0
2026-08-01T21:15:00,OMG-LIL,Zone ambiante,17.39,0
2026-08-01T21:30:00,OMG-LIL,Zone ambiante,19.09,0
2026-08-01T21:45:00,OMG-LIL,Zone ambiante,19.0,0
2026-08-01T22:00:00,OMG-LIL,Zone ambiante,17.04,0
2026-08-01T22:15:00,OMG-LIL,Zone ambiante,15.98,0
2026-08-01T22:30:00,OMG-LIL,Zone ambiante,17.86,0
2026-08-01T22:45:00,OMG-LIL,Zone ambiante,17.04,0
2026-08-01T23:00:00,OMG-LIL,Zone ambiante,16.42,0
2026-08-01T23:15:00,OMG-LIL,Zone ambiante,17.67,0
2026-08-01T23:30:00,OMG-LIL,Zone ambiante,18.7,0
2026-08-01T23:45:00,OMG-LIL,Zone ambiante,18.88,0
2026-08-02T00:00:00,OMG-LIL,Zone ambiante,19.21,0
2026-08-02T00:15:00,OMG-LIL,Zone ambiante,18.7,0
2026-08-02T00:30:00,OMG-LIL,Zone ambiante,17.06,0
2026-08-02T00:45:00,OMG-LIL,Zone ambiante,18.1,0
2026-08-02T01:00:00,OMG-LIL,Zone ambiante,18.74,0
2026-08-02T01:15:00,OMG-LIL,Zone ambiante,17.73,0
2026-08-02T01:30:00,OMG-LIL,Zone ambiante,17.43,0
2026-08-02T01:45:00,OMG-LIL,Zone ambiante,18.34,0
2026-08-02T02:00:00,OMG-LIL,Zone ambiante,17.44,0
2026-08-02T02:15:00,OMG-LIL,Zone ambiante,17.83,0
2026-08-02T02:30:00,OMG-LIL,Zone ambiante,16.29,0
2026-08-02T02:45:00,OMG-LIL,Zone ambiante,17.95,0
2026-08-02T03:00:00,OMG-LIL,Zone ambiante,17.33,0
2026-08-02T03:15:00,OMG-LIL,Zone ambiante,18.81,0
2026-08-02T03:30:00,OMG-LIL,Zone ambiante,18.87,0
2026-08-02T03:45:00,OMG-LIL,Zone ambiante,18.65,0
2026-08-02T04:00:00,OMG-LIL,Zone ambiante,19.48,0
2026-08-02T04:15:00,OMG-LIL,Zone ambiante,18.99,0
2026-08-02T04:30:00,OMG-LIL,Zone ambiante,18.37,0
2026-08-02T04:45:00,OMG-LIL,Zone ambiante,16.84,0
2026-08-02T05:00:00,OMG-LIL,Zone ambiante,18.63,0
2026-08-02T05:15:00,OMG-LIL,Zone ambiante,17.42,0
2026-08-02T05:30:00,OMG-LIL,Zone ambiante,17.85,0
2026-08-02T05:45:00,OMG-LIL,Zone ambiante,18.14,0
2026-08-02T06:00:00,OMG-LIL,Zone ambiante,18.19,0
2026-08-02T06:15:00,OMG-LIL,Zone ambiante,17.37,0
2026-08-02T06:30:00,OMG-LIL,Zone ambiante,18.14,0
2026-08-02T06:45:00,OMG-LIL,Zone ambiante,16.53,0
2026-08-02T07:00:00,OMG-LIL,Zone ambiante,17.95,0
2026-08-02T07:15:00,OMG-LIL,Zone ambiante,17.1,0
2026-08-02T07:30:00,OMG-LIL,Zone ambiante,17.63,0
2026-08-02T07:45:00,OMG-LIL,Zone ambiante,18.74,0
2026-08-02T08:00:00,OMG-LIL,Zone ambiante,18.33,0
2026-08-02T08:15:00,OMG-LIL,Zone ambiante,18.13,0
2026-08-02T08:30:00,OMG-LIL,Zone ambiante,17.72,0
2026-08-02T08:45:00,OMG-LIL,Zone ambiante,17.75,0
2026-08-02T09:00:00,OMG-LIL,Zone ambiante,16.45,0
2026-08-02T09:15:00,OMG-LIL,Zone ambiante,16.82,0
2026-08-02T09:30:00,OMG-LIL,Zone ambiante,18.14,0
2026-08-02T09:45:00,OMG-LIL,Zone ambiante,19.49,0
2026-08-02T10:00:00,OMG-LIL,Zone ambiante,19.13,0
2026-08-02T10:15:00,OMG-LIL,Zone ambiante,18.09,0
2026-08-02T10:30:00,OMG-LIL,Zone ambiante,18.46,0
2026-08-02T10:45:00,OMG-LIL,Zone ambiante,18.44,0
2026-08-02T11:00:00,OMG-LIL,Zone ambiante,18.32,0
2026-08-02T11:15:00,OMG-LIL,Zone ambiante,18.72,0
2026-08-02T11:30:00,OMG-LIL,Zone ambiante,18.53,0
2026-08-02T11:45:00,OMG-LIL,Zone ambiante,17.46,0
2026-08-02T12:00:00,OMG-LIL,Zone ambiante,16.87,0
2026-08-02T12:15:00,OMG-LIL,Zone ambiante,17.49,0
2026-08-02T12:30:00,OMG-LIL,Zone ambiante,17.8,0
2026-08-02T12:45:00,OMG-LIL,Zone ambiante,18.38,0
2026-08-02T13:00:00,OMG-LIL,Zone ambiante,18.12,0
2026-08-02T13:15:00,OMG-LIL,Zone ambiante,17.9,0
2026-08-02T13:30:00,OMG-LIL,Zone ambiante,17.1,0
2026-08-02T13:45:00,OMG-LIL,Zone ambiante,17.77,0
2026-08-02T14:00:00,OMG-LIL,Zone ambiante,19.06,0
2026-08-02T14:15:00,OMG-LIL,Zone ambiante,17.26,0
2026-08-02T14:30:00,OMG-LIL,Zone ambiante,18.24,0
2026-08-02T14:45:00,OMG-LIL,Zone ambiante,19.14,0
2026-08-02T15:00:00,OMG-LIL,Zone ambiante,16.94,0
2026-08-02T15:15:00,OMG-LIL,Zone ambiante,17.04,0
2026-08-02T15:30:00,OMG-LIL,Zone ambiante,20.2,0
2026-08-02T15:45:00,OMG-LIL,Zone ambiante,18.08,0
2026-08-02T16:00:00,OMG-LIL,Zone ambiante,18.13,0
2026-08-02T16:15:00,OMG-LIL,Zone ambiante,18.67,0
2026-08-02T16:30:00,OMG-LIL,Zone ambiante,15.67,0
2026-08-02T16:45:00,OMG-LIL,Zone ambiante,16.37,0
2026-08-02T17:00:00,OMG-LIL,Zone ambiante,17.55,0
2026-08-02T17:15:00,OMG-LIL,Zone ambiante,18.44,0
2026-08-02T17:30:00,OMG-LIL,Zone ambiante,17.36,0
2026-08-02T17:45:00,OMG-LIL,Zone ambiante,17.95,0
2026-08-02T18:00:00,OMG-LIL,Zone ambiante,18.41,0
2026-08-02T18:15:00,OMG-LIL,Zone ambiante,17.69,0
2026-08-02T18:30:00,OMG-LIL,Zone ambiante,18.37,0
2026-08-02T18:45:00,OMG-LIL,Zone ambiante,17.23,0
2026-08-02T19:00:00,OMG-LIL,Zone ambiante,18.16,0
2026-08-02T19:15:00,OMG-LIL,Zone ambiante,17.12,0
2026-08-02T19:30:00,OMG-LIL,Zone ambiante,18.22,0
2026-08-02T19:45:00,OMG-LIL,Zone ambiante,18.96,0
2026-08-02T20:00:00,OMG-LIL,Zone ambiante,17.05,0
2026-08-02T20:15:00,OMG-LIL,Zone ambiante,17.71,0
2026-08-02T20:30:00,OMG-LIL,Zone ambiante,16.26,0
2026-08-02T20:45:00,OMG-LIL,Zone ambiante,16.44,0
2026-08-02T21:00:00,OMG-LIL,Zone ambiante,17.73,0
2026-08-02T21:15:00,OMG-LIL,Zone ambiante,17.51,0
2026-08-02T21:30:00,OMG-LIL,Zone ambiante,17.86,0
2026-08-02T21:45:00,OMG-LIL,Zone ambiante,17.81,0
2026-08-02T22:00:00,OMG-LIL,Zone ambiante,17.3,0
2026-08-02T22:15:00,OMG-LIL,Zone ambiante,18.95,0
2026-08-02T22:30:00,OMG-LIL,Zone ambiante,19.48,0
2026-08-02T22:45:00,OMG-LIL,Zone ambiante,19.34,0
